session_code,participant_code,market_uuid,trader_uuid,gamified,treatment,trading_day,payoff,initial_cash,initial_shares,dividend_per_share,forecast,forecast_confidence,current_cash,num_shares,trade_payoff,fin_quiz_score,self_assessment,overconfidence,cq_attempt_count,gender_female,age,finance_course,trading_experience,high_education,hedonic,price_notifications,repetition,n_buys,n_sells,net_position,n_limit_orders,n_cancels,directionality,n_trades_market,avg_trade_price,avg_mispricing,avg_abs_mispricing,closing_price,opening_price,max_price,min_price,fundamental_value,price_L1,price_L2,price_next,return,abs_mispricing_ratio,surge,crash,normalized_mispricing,bubble_period,bubble_start,wealth_day,shares_recon,cash_recon,wealth_day_recon,gini,gini_recon,feedback_flag,speculator_flag,fundamental_flag,other_flag,market_maker_flag,session_id,group_label
ffe5xhmq,quvmw080,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,4c5c436f-ca6c-40f1-9cb5-b8bc15205ad4,0,ng,14,5573.0,2600.0,20.0,4.0,,,3712.25,45.0,5503.0,0.5833333333333334,10.0,0.4166666666666666,6,1,21.0,0.0,0.0,1,0,0,2,3.0,0.0,3.0,4.0,1.0,1.0,7.0,21.142857142857142,5.142857142857143,5.142857142857143,20.0,22.0,22.0,20.0,16,22.0,30.0,23.0,-0.0909090909090909,0.3214285714285714,0,0,0.3214285714285714,0,0,4432.25,44.0,3728.25,4080.25,0.0248500792034396,0.0331560283687943,0.0,0.0,1.0,0.0,1.0,20260512,20260512/ng1
ffe5xhmq,quvmw080,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,4c5c436f-ca6c-40f1-9cb5-b8bc15205ad4,0,ng,15,5573.0,2600.0,20.0,4.0,,,3915.25,43.0,5503.0,0.5833333333333334,10.0,0.4166666666666666,6,1,21.0,0.0,0.0,1,0,0,2,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,23.0,15.0,15.0,23.0,23.0,23.0,23.0,8,20.0,22.0,,0.1499999999999999,1.875,1,0,1.875,1,1,4259.25,43.0,3923.25,3923.25,0.0307690986534762,0.0410799808429118,0.0,0.0,1.0,0.0,1.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,1,5011.0,3800.0,10.0,4.0,,,3681.0,11.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,1.0,0.0,1.0,5.0,4.0,1.0,3.0,119.33333333333331,-0.6666666666666666,0.6666666666666666,120.0,119.0,120.0,119.0,120,,,108.0,,0.0055555555555555,0,0,-0.0055555555555555,0,0,5001.0,11.0,3725.0,4957.0,0.0085403050108932,0.0021142600089968,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,2,5011.0,3800.0,10.0,20.0,,,3611.0,12.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,1.0,0.0,1.0,2.0,1.0,1.0,5.0,114.6,2.6,4.2,108.0,120.0,120.0,108.0,112,120.0,,108.0,-0.0999999999999999,0.0375,0,0,0.0232142857142856,0,0,4955.0,12.0,3851.0,5099.0,0.0291061404636414,0.00439453125,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,3,5011.0,3800.0,10.0,0.0,102.0,4.0,3851.0,12.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,0.0,0.0,3.0,2.0,,6.0,110.08333333333331,6.083333333333333,6.083333333333333,108.0,111.5,111.5,108.0,104,108.0,120.0,110.0,0.0,0.0584935897435897,0,0,0.0584935897435896,0,0,5099.0,12.0,3851.0,5003.0,0.0201692807150687,0.0045,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,4,5011.0,3800.0,10.0,0.0,,,3549.0,15.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,3.0,0.0,3.0,2.0,0.0,1.0,10.0,103.375,7.375,7.375,110.0,107.0,110.0,100.0,96,108.0,108.0,90.0,0.0185185185185186,0.0768229166666666,0,0,0.0768229166666666,0,0,4989.0,15.0,3549.0,4869.0,0.0245686702628649,0.0142104963570127,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,5,5011.0,3800.0,10.0,8.0,,,3549.0,15.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,0.0,0.0,5.0,5.0,,2.0,90.0,2.0,2.0,90.0,90.0,90.0,90.0,88,110.0,108.0,90.0,-0.1818181818181817,0.0227272727272727,0,0,0.0227272727272727,0,0,4869.0,15.0,3669.0,4869.0,0.0185616423484453,0.014256033697632,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,6,5011.0,3800.0,10.0,4.0,65.0,4.0,3669.0,15.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,0.0,0.0,2.0,2.0,,0.0,,,,90.0,,,,80,90.0,110.0,69.5,0.0,,0,0,,0,0,4869.0,15.0,3729.0,4809.0,0.017642567326556,0.018029621945597,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,7,5011.0,3800.0,10.0,4.0,,,3729.0,15.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,0.0,0.0,3.0,3.0,,2.0,69.75,-2.25,2.25,69.5,70.0,70.0,69.5,72,90.0,90.0,60.0,-0.2277777777777777,0.03125,0,0,-0.03125,0,0,4809.0,15.0,3789.0,4749.0,0.0291354431508987,0.0220500700280112,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,8,5011.0,3800.0,10.0,4.0,,,3909.0,14.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,2.0,-2.0,5.0,5.0,1.0,3.0,63.0,-1.0,4.333333333333333,60.0,69.0,69.0,60.0,64,69.5,90.0,58.0,-0.1366906474820144,0.0677083333333333,0,0,-0.015625,0,0,4805.0,13.0,3961.0,4689.0,0.0234970459567942,0.0268823877068557,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,9,5011.0,3800.0,10.0,20.0,38.0,4.0,4085.0,14.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,2.0,-2.0,6.0,3.0,1.0,5.0,57.6,1.6,4.0,58.0,60.0,60.0,50.0,56,60.0,69.5,50.0,-0.0333333333333333,0.0714285714285714,0,0,0.0285714285714286,0,0,4869.0,11.0,4301.0,4829.0,0.0295980176211453,0.0155310792349726,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,10,5011.0,3800.0,10.0,8.0,,,4415.0,12.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,1.0,-1.0,5.0,5.0,1.0,8.0,50.5,2.5,2.5,50.0,52.0,52.0,50.0,48,58.0,60.0,39.0,-0.1379310344827586,0.0520833333333333,0,0,0.0520833333333333,0,0,4991.0,10.0,4431.0,4831.0,0.0217869042921653,0.0153716985428051,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,11,5011.0,3800.0,10.0,8.0,,,4710.25,6.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,5.0,-5.0,7.0,4.0,1.0,12.0,40.041666666666664,0.0416666666666666,0.25,39.0,41.0,41.0,39.0,40,50.0,58.0,30.0,-0.2199999999999999,0.00625,0,0,0.0010416666666666,0,0,4950.25,5.0,4670.25,4830.25,0.0130355037337875,0.015343237704918,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,12,5011.0,3800.0,10.0,0.0,18.0,4.0,4827.25,6.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,2.0,-2.0,3.0,3.0,1.0,5.0,32.6,0.6,1.8,30.0,38.0,38.0,30.0,32,39.0,50.0,22.0,-0.2307692307692307,0.05625,0,0,0.01875,0,0,5019.25,3.0,4739.25,4811.25,0.0195943284757778,0.023500233426704,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,13,5011.0,3800.0,10.0,8.0,,,4901.25,0.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,3.0,-3.0,3.0,3.0,1.0,5.0,24.0,0.0,1.6,22.0,27.0,27.0,22.0,24,30.0,39.0,20.0,-0.2666666666666667,0.0666666666666666,0,0,0.0,0,0,4901.25,0.0,4813.25,4813.25,0.0257218381455876,0.023546918767507,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,14,5011.0,3800.0,10.0,4.0,,,4901.25,0.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,0.0,0.0,5.0,5.0,,7.0,21.142857142857142,5.142857142857143,5.142857142857143,20.0,22.0,22.0,20.0,16,22.0,30.0,23.0,-0.0909090909090909,0.3214285714285714,0,0,0.3214285714285714,0,0,4901.25,0.0,4813.25,4813.25,0.0248500792034396,0.0331560283687943,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,zmzx9bpp,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,bc7d5ce5-ff5f-43da-8411-1cc4780872be,0,ng,15,5011.0,3800.0,10.0,4.0,,,4901.25,0.0,4901.0,0.9166666666666666,7.0,-0.2166666666666666,1,0,31.0,1.0,0.0,1,0,0,2,0.0,0.0,0.0,4.0,0.0,,1.0,23.0,15.0,15.0,23.0,23.0,23.0,23.0,8,20.0,22.0,,0.1499999999999999,1.875,1,0,1.875,1,1,4901.25,0.0,4813.25,4813.25,0.0307690986534762,0.0410799808429118,0.5,0.5,0.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,keffe6of,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,d00142cb-036c-42b2-986f-4d8449293679,0,ng,1,4719.0,3800.0,10.0,4.0,,,3800.0,11.0,4639.0,0.6666666666666666,3.0,-0.3666666666666666,3,0,40.0,0.0,0.0,1,0,0,2,0.0,0.0,0.0,2.0,1.0,,3.0,119.33333333333331,-0.6666666666666666,0.6666666666666666,120.0,119.0,120.0,119.0,120,,,108.0,,0.0055555555555555,0,0,-0.0055555555555555,0,0,5120.0,10.0,3840.0,4960.0,0.0085403050108932,0.0021142600089968,0.0,0.0,1.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,keffe6of,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,d00142cb-036c-42b2-986f-4d8449293679,0,ng,2,4719.0,3800.0,10.0,20.0,,,3844.0,12.0,4639.0,0.6666666666666666,3.0,-0.3666666666666666,3,0,40.0,0.0,0.0,1,0,0,2,0.0,0.0,0.0,4.0,1.0,,5.0,114.6,2.6,4.2,108.0,120.0,120.0,108.0,112,120.0,,108.0,-0.0999999999999999,0.0375,0,0,0.0232142857142856,0,0,5188.0,10.0,4040.0,5080.0,0.0291061404636414,0.00439453125,0.0,0.0,1.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,keffe6of,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,d00142cb-036c-42b2-986f-4d8449293679,0,ng,3,4719.0,3800.0,10.0,0.0,3.0,1.0,4084.0,10.0,4639.0,0.6666666666666666,3.0,-0.3666666666666666,3,0,40.0,0.0,0.0,1,0,0,2,0.0,0.0,0.0,6.0,0.0,,6.0,110.08333333333331,6.083333333333333,6.083333333333333,108.0,111.5,111.5,108.0,104,108.0,120.0,110.0,0.0,0.0584935897435897,0,0,0.0584935897435896,0,0,5124.0,10.0,4040.0,5000.0,0.0201692807150687,0.0045,0.0,0.0,1.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,keffe6of,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,d00142cb-036c-42b2-986f-4d8449293679,0,ng,4,4719.0,3800.0,10.0,0.0,,,4294.0,8.0,4639.0,0.6666666666666666,3.0,-0.3666666666666666,3,0,40.0,0.0,0.0,1,0,0,2,0.0,2.0,-2.0,2.0,0.0,1.0,10.0,103.375,7.375,7.375,110.0,107.0,110.0,100.0,96,108.0,108.0,90.0,0.0185185185185186,0.0768229166666666,0,0,0.0768229166666666,0,0,5062.0,8.0,4250.0,4954.0,0.0245686702628649,0.0142104963570127,0.0,0.0,1.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,keffe6of,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,d00142cb-036c-42b2-986f-4d8449293679,0,ng,5,4719.0,3800.0,10.0,8.0,,,4294.0,12.0,4639.0,0.6666666666666666,3.0,-0.3666666666666666,3,0,40.0,0.0,0.0,1,0,0,2,0.0,0.0,0.0,6.0,1.0,,2.0,90.0,2.0,2.0,90.0,90.0,90.0,90.0,88,110.0,108.0,90.0,-0.1818181818181817,0.0227272727272727,0,0,0.0227272727272727,0,0,5350.0,8.0,4314.0,4954.0,0.0185616423484453,0.014256033697632,0.0,0.0,1.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,keffe6of,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,d00142cb-036c-42b2-986f-4d8449293679,0,ng,6,4719.0,3800.0,10.0,4.0,2.0,1.0,4390.0,10.0,4639.0,0.6666666666666666,3.0,-0.3666666666666666,3,0,40.0,0.0,0.0,1,0,0,2,0.0,0.0,0.0,4.0,0.0,,0.0,,,,90.0,,,,80,90.0,110.0,69.5,0.0,,0,0,,0,0,5190.0,8.0,4346.0,4922.0,0.017642567326556,0.018029621945597,0.0,0.0,1.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,keffe6of,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,d00142cb-036c-42b2-986f-4d8449293679,0,ng,7,4719.0,3800.0,10.0,4.0,,,4430.0,10.0,4639.0,0.6666666666666666,3.0,-0.3666666666666666,3,0,40.0,0.0,0.0,1,0,0,2,0.0,0.0,0.0,3.0,0.0,,2.0,69.75,-2.25,2.25,69.5,70.0,70.0,69.5,72,90.0,90.0,60.0,-0.2277777777777777,0.03125,0,0,-0.03125,0,0,5150.0,8.0,4378.0,4890.0,0.0291354431508987,0.0220500700280112,0.0,0.0,1.0,0.0,0.0,20260512,20260512/ng1
ffe5xhmq,keffe6of,5273b4e4-2b4f-47fa-834f-bd0d84d237b0,d00142cb-036c-42b2-986f-4d8449293679,0,ng,8,4719.0,3800.0,10.0,4.0,,,4350.0,10.0,4639.0,0.6666666666666666,3.0,-0.3666666666666666,3,0,40.0,0.0,0.0,1,0,0,2,2.0,0.0,2.0,5.0,0.0,1.0,3.0,63.0,-1.0,4.333333333333333,60.0,69.0,69.0,60.0,64,69.5,90.0,58.0,-0.1366906474820144,0.0677083333333333,0,0,-0.015625,0,0,4990.0,10.0,4298.0,4858.0,0.0234970459567942,0.0268823877068557,0.0,0.0,1.0,0.0,0.0,20260512,20260512/ng1
